"Image.File"	"Carbonate.sand"	"Coral.rubble"	"Indeterminate"	"Senile.coral.reef"
"17939"	"f011/wlh2_011959.jpg"	0	0.022	0	0.978
"17940"	"f011/wlh2_011829.jpg"	0	0.012	0	0.988
"17941"	"f011/wlh2_011825.jpg"	0.002	0.046	0	0.952
"17942"	"f011/wlh2_011041.jpg"	0.016	0.088	0	0.896
"17943"	"f011/wlh2_011805.jpg"	0	0.122	0	0.878
"17944"	"f011/wlh2_011772.jpg"	0.062	0.336	0	0.602
"17945"	"f011/wlh2_011170.jpg"	0	0.122	0	0.878
"17946"	"f011/wlh2_011058.jpg"	0.028	0.212	0	0.76
"17947"	"f011/wlh2_011780.jpg"	0.144	0.366	0	0.49
"17948"	"f011/wlh2_011725.jpg"	0.006	0.182	0	0.812
"17949"	"f011/wlh2_011172.jpg"	0	0.164	0	0.836
"17950"	"f011/wlh2_011226.jpg"	0.002	0.212	0	0.786
"17951"	"f011/wlh2_011255.jpg"	0.004	0.102	0	0.894
"17952"	"f011/wlh2_011088.jpg"	0.002	0.068	0	0.93
"17953"	"f011/wlh2_011932.jpg"	0	0.164	0	0.836
"17954"	"f011/wlh2_011666.jpg"	0	0.078	0	0.922
"17955"	"f011/wlh2_011095.jpg"	0.002	0.166	0	0.832
"17956"	"f011/wlh2_011679.jpg"	0	0.742	0	0.258
"17957"	"f011/wlh2_011055.jpg"	0.016	0.19	0	0.794
"17958"	"f011/wlh2_011210.jpg"	0	0.118	0	0.882
"17959"	"f011/wlh2_011739.jpg"	0.002	0.066	0	0.932
"17960"	"f011/wlh2_011016.jpg"	0	0.11	0	0.89
"17961"	"f011/wlh2_011079.jpg"	0	0.01	0	0.99
"17962"	"f011/wlh2_011083.jpg"	0.002	0.104	0	0.894
"17963"	"f011/wlh2_011251.jpg"	0.002	0.086	0	0.912
"17964"	"f011/wlh2_011073.jpg"	0.002	0.032	0	0.966
"17965"	"f011/wlh2_011344.jpg"	0	0.05	0	0.95
"17966"	"f011/wlh2_011683.jpg"	0.002	0.108	0	0.89
"17967"	"f011/wlh2_011152.jpg"	0	0.138	0	0.862
"17968"	"f011/wlh2_011958.jpg"	0	0.028	0	0.972
"17969"	"f011/wlh2_011832.jpg"	0.002	0.024	0	0.974
"17970"	"f011/wlh2_011179.jpg"	0	0.05	0	0.95
"17971"	"f011/wlh2_011259.jpg"	0	0.054	0	0.946
"17972"	"f011/wlh2_011213.jpg"	0	0.126	0	0.874
"17973"	"f011/wlh2_011842.jpg"	0	0.162	0	0.838
"17974"	"f011/wlh2_011456.jpg"	0.008	0.29	0	0.702
"17975"	"f011/wlh2_011425.jpg"	0	0.08	0	0.92
"17976"	"f011/wlh2_011334.jpg"	0	0.028	0	0.972
"17977"	"f011/wlh2_011116.jpg"	0.002	0.084	0	0.914
"17978"	"f011/wlh2_011918.jpg"	0.004	0.212	0	0.784
"17979"	"f011/wlh2_011922.jpg"	0.002	0.066	0	0.932
"17980"	"f011/wlh2_011566.jpg"	0.028	0.22	0	0.752
"17981"	"f011/wlh2_011117.jpg"	0	0.04	0	0.96
"17982"	"f011/wlh2_011369.jpg"	0.002	0.038	0	0.96
"17983"	"f011/wlh2_011983.jpg"	0	0.064	0	0.936
"17984"	"f011/wlh2_011269.jpg"	0	0.092	0	0.908
"17985"	"f011/wlh2_011681.jpg"	0.002	0.286	0	0.712
"17986"	"f011/wlh2_011466.jpg"	0.004	0.258	0	0.738
"17987"	"f011/wlh2_011121.jpg"	0	0.098	0	0.902
"17988"	"f011/wlh2_011889.jpg"	0	0.058	0	0.942
"17989"	"f018/wlh2_018253.jpg"	0.02	0.038	0	0.942
"17990"	"f018/wlh2_018028.jpg"	0.036	0.224	0	0.74
"17991"	"f018/wlh2_018097.jpg"	0.046	0.222	0	0.732
"17992"	"f018/wlh2_018714.jpg"	0.07	0.16	0	0.77
"17993"	"f018/wlh2_018553.jpg"	0.328	0.092	0	0.58
"17994"	"f018/wlh2_018701.jpg"	0.014	0.052	0	0.934
"17995"	"f018/wlh2_018720.jpg"	0.072	0.078	0.004	0.846
"17996"	"f018/wlh2_018908.jpg"	0.134	0.024	0	0.842
"17997"	"f018/wlh2_018218.jpg"	0.278	0.206	0	0.516
"17998"	"f018/wlh2_018129.jpg"	0.006	0.05	0	0.944
"17999"	"f018/wlh2_018339.jpg"	0.098	0.062	0.002	0.838
"18000"	"f018/wlh2_018487.jpg"	0.522	0.148	0	0.33
"18001"	"f018/wlh2_018035.jpg"	0.02	0.148	0	0.832
"18002"	"f018/wlh2_018177.jpg"	0.006	0.022	0	0.972
"18003"	"f018/wlh2_018732.jpg"	0.098	0.088	0	0.814
"18004"	"f018/wlh2_018367.jpg"	0.046	0.024	0	0.93
"18005"	"f018/wlh2_018502.jpg"	0.046	0.062	0	0.892
"18006"	"f018/wlh2_018161.jpg"	0.012	0.06	0	0.928
"18007"	"f018/wlh2_018014.jpg"	0.018	0.786	0	0.196
"18008"	"f018/wlh2_018618.jpg"	0.036	0.068	0	0.896
"18009"	"f018/wlh2_018539.jpg"	0.852	0.06	0	0.088
"18010"	"f018/wlh2_018172.jpg"	0.058	0.166	0	0.776
"18011"	"f018/wlh2_018609.jpg"	0.032	0.22	0	0.748
"18012"	"f018/wlh2_018024.jpg"	0.006	0.074	0	0.92
"18013"	"f018/wlh2_018249.jpg"	0.004	0.026	0	0.97
"18014"	"f018/wlh2_018596.jpg"	0.074	0.05	0	0.876
"18015"	"f018/wlh2_018924.jpg"	0.388	0.076	0	0.536
"18016"	"f018/wlh2_018739.jpg"	0.54	0.134	0	0.326
"18017"	"f018/wlh2_018259.jpg"	0.018	0.04	0	0.942
"18018"	"f018/wlh2_018206.jpg"	0.188	0.156	0	0.656
"18019"	"f018/wlh2_018083.jpg"	0.024	0.18	0	0.796
"18020"	"f018/wlh2_018867.jpg"	0.364	0.306	0	0.33
"18021"	"f018/wlh2_018469.jpg"	0.086	0.34	0	0.574
"18022"	"f018/wlh2_018792.jpg"	0.17	0.06	0	0.77
"18023"	"f018/wlh2_018647.jpg"	0.088	0.126	0	0.786
"18024"	"f018/wlh2_018309.jpg"	0.166	0.06	0	0.774
"18025"	"f018/wlh2_018725.jpg"	0.152	0.038	0	0.81
"18026"	"f018/wlh2_018608.jpg"	0.082	0.306	0	0.612
"18027"	"f018/wlh2_018624.jpg"	0.1	0.164	0.002	0.734
"18028"	"f018/wlh2_018192.jpg"	0	0.054	0	0.946
"18029"	"f018/wlh2_018755.jpg"	0.122	0.07	0.004	0.804
"18030"	"f018/wlh2_018599.jpg"	0.036	0.008	0	0.956
"18031"	"f018/wlh2_018715.jpg"	0.122	0.112	0.01	0.756
"18032"	"f018/wlh2_018324.jpg"	0.126	0.096	0	0.778
"18033"	"f018/wlh2_018659.jpg"	0.056	0.188	0	0.756
"18034"	"f018/wlh2_018697.jpg"	0.346	0.222	0	0.432
"18035"	"f018/wlh2_018895.jpg"	0.068	0.28	0	0.652
"18036"	"f018/wlh2_018358.jpg"	0.01	0.018	0	0.972
"18037"	"f018/wlh2_018295.jpg"	0.604	0.17	0	0.226
"18038"	"f018/wlh2_018597.jpg"	0.046	0.006	0	0.948
"18039"	"f018/wlh2_018566.jpg"	0.142	0.056	0	0.802
"18040"	"f018/wlh2_018744.jpg"	0.728	0.158	0	0.114
"18041"	"f018/wlh2_018256.jpg"	0.04	0.058	0	0.902
"18042"	"f018/wlh2_018965.jpg"	0.07	0.172	0.002	0.756
"18043"	"f018/wlh2_018738.jpg"	0.43	0.134	0	0.436
"18044"	"f018/wlh2_018983.jpg"	0.248	0.294	0	0.458
"18045"	"f018/wlh2_018978.jpg"	0.202	0.224	0	0.574
"18046"	"f018/wlh2_018617.jpg"	0.048	0.084	0	0.868
"18047"	"f018/wlh2_018925.jpg"	0.31	0.09	0	0.6
"18048"	"f018/wlh2_018187.jpg"	0.004	0.062	0	0.934
"18049"	"f018/wlh2_018068.jpg"	0.008	0.104	0	0.888
"18050"	"f018/wlh2_018341.jpg"	0.004	0.01	0	0.986
"18051"	"f018/wlh2_018176.jpg"	0.008	0.062	0	0.93
"18052"	"f018/wlh2_018314.jpg"	0.09	0.046	0	0.864
"18053"	"f018/wlh2_018633.jpg"	0.046	0.05	0.004	0.9
"18054"	"f018/wlh2_018661.jpg"	0.094	0.24	0	0.666
"18055"	"f018/wlh2_018971.jpg"	0.196	0.2	0.01	0.594
"18056"	"f018/wlh2_018040.jpg"	0	0.064	0	0.936
"18057"	"f018/wlh2_018639.jpg"	0.112	0.204	0	0.684
"18058"	"f018/wlh2_018751.jpg"	0.114	0.168	0	0.718
"18059"	"f018/wlh2_018872.jpg"	0.794	0.066	0	0.14
"18060"	"f018/wlh2_018786.jpg"	0.066	0.136	0.036	0.762
"18061"	"f018/wlh2_018269.jpg"	0.004	0.056	0	0.94
"18062"	"f018/wlh2_018550.jpg"	0.526	0.198	0	0.276
"18063"	"f018/wlh2_018391.jpg"	0.064	0.026	0	0.91
"18064"	"f018/wlh2_018700.jpg"	0.022	0.056	0	0.922
"18065"	"f018/wlh2_018410.jpg"	0.072	0.072	0	0.856
"18066"	"f018/wlh2_018336.jpg"	0.004	0.014	0	0.982
"18067"	"f018/wlh2_018527.jpg"	0.516	0.152	0	0.332
"18068"	"f018/wlh2_018146.jpg"	0.054	0.296	0	0.65
"18069"	"f018/wlh2_018382.jpg"	0.058	0.032	0	0.91
"18070"	"f018/wlh2_018506.jpg"	0.012	0.046	0	0.942
"18071"	"f018/wlh2_018743.jpg"	0.828	0.112	0	0.06
"18072"	"f018/wlh2_018169.jpg"	0.018	0.032	0	0.95
"18073"	"f018/wlh2_018881.jpg"	0.868	0.042	0	0.09
"18074"	"f018/wlh2_018943.jpg"	0.052	0.14	0	0.808
"18075"	"f018/wlh2_018545.jpg"	0.726	0.17	0	0.104
"18076"	"f018/wlh2_018428.jpg"	0.156	0.202	0	0.642
"18077"	"f018/wlh2_018635.jpg"	0.128	0.062	0.002	0.808
"18078"	"f018/wlh2_018108.jpg"	0.29	0.372	0	0.338
"18079"	"f018/wlh2_018781.jpg"	0.146	0.216	0.012	0.626
"18080"	"f018/wlh2_018406.jpg"	0.152	0.064	0	0.784
"18081"	"f018/wlh2_018081.jpg"	0.068	0.352	0	0.58
"18082"	"f018/wlh2_018999.jpg"	0.062	0.044	0.004	0.89
"18083"	"f018/wlh2_018646.jpg"	0.154	0.104	0	0.742
"18084"	"f018/wlh2_018423.jpg"	0.014	0.074	0	0.912
"18085"	"f018/wlh2_018402.jpg"	0.228	0.102	0	0.67
"18086"	"f018/wlh2_018631.jpg"	0.086	0.044	0	0.87
"18087"	"f018/wlh2_018094.jpg"	0.006	0.076	0	0.918
"18088"	"f018/wlh2_018641.jpg"	0.098	0.268	0	0.634
"18089"	"f018/wlh2_018579.jpg"	0.372	0.106	0	0.522
"18090"	"f018/wlh2_018729.jpg"	0.052	0.042	0	0.906
"18091"	"f018/wlh2_018017.jpg"	0.022	0.286	0	0.692
"18092"	"f018/wlh2_018656.jpg"	0.136	0.244	0	0.62
"18093"	"f018/wlh2_018521.jpg"	0.104	0.11	0	0.786
"18094"	"f018/wlh2_018109.jpg"	0.116	0.756	0	0.128
"18095"	"f018/wlh2_018703.jpg"	0.03	0.09	0	0.88
"18096"	"f018/wlh2_018690.jpg"	0.076	0.16	0	0.764
"18097"	"f018/wlh2_018303.jpg"	0.088	0.082	0	0.83
"18098"	"f018/wlh2_018970.jpg"	0.116	0.124	0.002	0.758
"18099"	"f018/wlh2_018585.jpg"	0.118	0.044	0	0.838
"18100"	"f018/wlh2_018440.jpg"	0.118	0.03	0.002	0.85
"18101"	"f018/wlh2_018460.jpg"	0.01	0.074	0	0.916
"18102"	"f018/wlh2_018273.jpg"	0.068	0.094	0	0.838
"18103"	"f018/wlh2_018205.jpg"	0.152	0.124	0	0.724
"18104"	"f018/wlh2_018347.jpg"	0.012	0.036	0	0.952
"18105"	"f018/wlh2_018237.jpg"	0.044	0.042	0	0.914
"18106"	"f018/wlh2_018894.jpg"	0.322	0.364	0	0.314
"18107"	"f018/wlh2_018593.jpg"	0.02	0.098	0	0.882
"18108"	"f018/wlh2_018981.jpg"	0.174	0.41	0	0.416
"18109"	"f018/wlh2_018411.jpg"	0.05	0.058	0	0.892
"18110"	"f018/wlh2_018817.jpg"	0.082	0.304	0.006	0.608
"18111"	"f018/wlh2_018956.jpg"	0.476	0.196	0	0.328
"18112"	"f018/wlh2_018063.jpg"	0.016	0.106	0	0.878
"18113"	"f018/wlh2_018518.jpg"	0.014	0.018	0	0.968
"18114"	"f018/wlh2_018595.jpg"	0.134	0.164	0.006	0.696
"18115"	"f018/wlh2_018816.jpg"	0.048	0.106	0	0.846
"18116"	"f018/wlh2_018677.jpg"	0.088	0.172	0.002	0.738
"18117"	"f018/wlh2_018392.jpg"	0.038	0.022	0	0.94
"18118"	"f018/wlh2_018614.jpg"	0.054	0.026	0	0.92
"18119"	"f018/wlh2_018234.jpg"	0.002	0.06	0	0.938
"18120"	"f018/wlh2_018696.jpg"	0.436	0.158	0	0.406
"18121"	"f018/wlh2_018832.jpg"	0.138	0.268	0	0.594
"18122"	"f018/wlh2_018366.jpg"	0.068	0.032	0	0.9
"18123"	"f018/wlh2_018705.jpg"	0.018	0.08	0	0.902
"18124"	"f018/wlh2_018386.jpg"	0.15	0.078	0	0.772
"18125"	"f018/wlh2_018874.jpg"	0.64	0.098	0	0.262
"18126"	"f018/wlh2_018507.jpg"	0.016	0.062	0	0.922
"18127"	"f018/wlh2_018642.jpg"	0.084	0.14	0	0.776
"18128"	"f018/wlh2_018235.jpg"	0.016	0.222	0	0.762
"18129"	"f018/wlh2_018565.jpg"	0.124	0.058	0.008	0.81
"18130"	"f018/wlh2_018927.jpg"	0.396	0.078	0.002	0.524
"18131"	"f018/wlh2_018818.jpg"	0.06	0.334	0.004	0.602
"18132"	"f018/wlh2_018501.jpg"	0.004	0.03	0	0.966
"18133"	"f018/wlh2_018290.jpg"	0.642	0.246	0	0.112
"18134"	"f018/wlh2_018522.jpg"	0.134	0.24	0	0.626
"18135"	"f018/wlh2_018556.jpg"	0.362	0.122	0	0.516
"18136"	"f018/wlh2_018704.jpg"	0.062	0.07	0.002	0.866
"18137"	"f018/wlh2_018613.jpg"	0.068	0.06	0	0.872
"18138"	"f018/wlh2_018517.jpg"	0.032	0.04	0	0.928
"18139"	"f018/wlh2_018569.jpg"	0.124	0.164	0.002	0.71
"18140"	"f018/wlh2_018648.jpg"	0.14	0.07	0.002	0.788
"18141"	"f018/wlh2_018331.jpg"	0	0.004	0	0.996
"18142"	"f018/wlh2_018464.jpg"	0.006	0.028	0	0.966
"18143"	"f018/wlh2_018789.jpg"	0.268	0.118	0.002	0.612
"18144"	"f018/wlh2_018680.jpg"	0.104	0.24	0.002	0.654
"18145"	"f018/wlh2_018560.jpg"	0.15	0.028	0	0.822
"18146"	"f018/wlh2_018075.jpg"	0.012	0.072	0	0.916
"18147"	"f018/wlh2_018159.jpg"	0.012	0.024	0	0.964
"18148"	"f018/wlh2_018105.jpg"	0.18	0.222	0	0.598
"18149"	"f018/wlh2_018121.jpg"	0.136	0.452	0	0.412
"18150"	"f018/wlh2_018216.jpg"	0.36	0.18	0	0.46
"18151"	"f018/wlh2_018448.jpg"	0.05	0.058	0	0.892
"18152"	"f018/wlh2_018547.jpg"	0.784	0.072	0	0.144
"18153"	"f018/wlh2_018603.jpg"	0.13	0.26	0	0.61
"18154"	"f018/wlh2_018373.jpg"	0.158	0.124	0	0.718
"18155"	"f018/wlh2_018797.jpg"	0.38	0.118	0.002	0.5
"18156"	"f018/wlh2_018492.jpg"	0.072	0.278	0	0.65
"18157"	"f018/wlh2_018555.jpg"	0.378	0.076	0	0.546
"18158"	"f018/wlh2_018085.jpg"	0.044	0.234	0	0.722
"18159"	"f018/wlh2_018053.jpg"	0.006	0.104	0	0.89
"18160"	"f018/wlh2_018313.jpg"	0.102	0.078	0	0.82
"18161"	"f018/wlh2_018220.jpg"	0.088	0.222	0	0.69
"18162"	"f018/wlh2_018571.jpg"	0.066	0.058	0	0.876
"18163"	"f018/wlh2_018247.jpg"	0.012	0.082	0	0.906
"18164"	"f018/wlh2_018181.jpg"	0.012	0.018	0	0.97
"18165"	"f018/wlh2_018412.jpg"	0.048	0.058	0	0.894
"18166"	"f018/wlh2_018684.jpg"	0.196	0.034	0	0.77
"18167"	"f018/wlh2_018396.jpg"	0.27	0.026	0	0.704
"18168"	"f018/wlh2_018886.jpg"	0.77	0.074	0	0.156
"18169"	"f018/wlh2_018058.jpg"	0.002	0.06	0	0.938
"18170"	"f018/wlh2_018937.jpg"	0.602	0.038	0	0.36
"18171"	"f018/wlh2_018209.jpg"	0.122	0.094	0	0.784
"18172"	"f018/wlh2_018663.jpg"	0.074	0.19	0	0.736
"18173"	"f018/wlh2_018060.jpg"	0	0.046	0	0.954
"18174"	"f018/wlh2_018449.jpg"	0.06	0.12	0	0.82
"18175"	"f018/wlh2_018692.jpg"	0.224	0.204	0	0.572
"18176"	"f018/wlh2_018212.jpg"	0.182	0.222	0	0.596
"18177"	"f018/wlh2_018907.jpg"	0.374	0.042	0	0.584
"18178"	"f018/wlh2_018463.jpg"	0.028	0.078	0	0.894
"18179"	"f018/wlh2_018265.jpg"	0.44	0.23	0	0.33
"18180"	"f018/wlh2_018131.jpg"	0.01	0.092	0	0.898
"18181"	"f018/wlh2_018497.jpg"	0.016	0.012	0	0.972
"18182"	"f018/wlh2_018072.jpg"	0.01	0.186	0	0.804
"18183"	"f018/wlh2_018007.jpg"	0.154	0.658	0	0.188
"18184"	"f018/wlh2_018232.jpg"	0	0.126	0	0.874
"18185"	"f018/wlh2_018271.jpg"	0.21	0.134	0	0.656
"18186"	"f018/wlh2_018222.jpg"	0.11	0.214	0	0.676
"18187"	"f018/wlh2_018576.jpg"	0.232	0.094	0	0.674
"18188"	"f018/wlh2_018995.jpg"	0.106	0.044	0.006	0.844
"18189"	"f018/wlh2_018757.jpg"	0.05	0.136	0	0.814
"18190"	"f018/wlh2_018538.jpg"	0.36	0.222	0.002	0.416
"18191"	"f018/wlh2_018199.jpg"	0.014	0.096	0	0.89
"18192"	"f018/wlh2_018523.jpg"	0.23	0.27	0	0.5
"18193"	"f018/wlh2_018572.jpg"	0.3	0.088	0	0.612
"18194"	"f018/wlh2_018923.jpg"	0.39	0.082	0	0.528
"18195"	"f018/wlh2_018984.jpg"	0.306	0.288	0	0.406
"18196"	"f018/wlh2_018891.jpg"	0.538	0.174	0.004	0.284
"18197"	"f018/wlh2_018326.jpg"	0.12	0.144	0	0.736
"18198"	"f018/wlh2_018762.jpg"	0.028	0.014	0	0.958
"18199"	"f018/wlh2_018854.jpg"	0.158	0.05	0	0.792
"18200"	"f018/wlh2_018349.jpg"	0.044	0.102	0	0.854
"18201"	"f018/wlh2_018610.jpg"	0.05	0.042	0	0.908
"18202"	"f018/wlh2_018414.jpg"	0.106	0.146	0	0.748
"18203"	"f018/wlh2_018638.jpg"	0.074	0.116	0	0.81
"18204"	"f018/wlh2_018245.jpg"	0.018	0.04	0	0.942
"18205"	"f018/wlh2_018482.jpg"	0.772	0.18	0	0.048
"18206"	"f018/wlh2_018330.jpg"	0.008	0.042	0	0.95
"18207"	"f018/wlh2_018372.jpg"	0.084	0.04	0	0.876
"18208"	"f018/wlh2_018537.jpg"	0.32	0.268	0	0.412
"18209"	"f018/wlh2_018875.jpg"	0.642	0.09	0	0.268
"18210"	"f018/wlh2_018721.jpg"	0.114	0.046	0.002	0.838
"18211"	"f018/wlh2_018805.jpg"	0.184	0.15	0.002	0.664
"18212"	"f018/wlh2_018526.jpg"	0.306	0.154	0	0.54
"18213"	"f018/wlh2_018933.jpg"	0.082	0.014	0.004	0.9
"18214"	"f018/wlh2_018318.jpg"	0.052	0.06	0	0.888
"18215"	"f018/wlh2_018904.jpg"	0.292	0.042	0.002	0.664
"18216"	"f018/wlh2_018263.jpg"	0.354	0.224	0	0.422
"18217"	"f018/wlh2_018434.jpg"	0.128	0.128	0	0.744
"18218"	"f018/wlh2_018477.jpg"	0.534	0.294	0	0.172
"18219"	"f018/wlh2_018153.jpg"	0.116	0.106	0	0.778
"18220"	"f018/wlh2_018305.jpg"	0.072	0.06	0	0.868
"18221"	"f018/wlh2_018110.jpg"	0.478	0.272	0	0.25
"18222"	"f018/wlh2_018454.jpg"	0.116	0.104	0	0.78
"18223"	"f018/wlh2_018167.jpg"	0.05	0.028	0	0.922
"18224"	"f018/wlh2_018852.jpg"	0.236	0.14	0	0.624
"18225"	"f018/wlh2_018369.jpg"	0.1	0.092	0	0.808
"18226"	"f018/wlh2_018285.jpg"	0.594	0.194	0	0.212
"18227"	"f018/wlh2_018747.jpg"	0.174	0.404	0	0.422
"18228"	"f018/wlh2_018078.jpg"	0.006	0.056	0	0.938
"18229"	"f018/wlh2_018207.jpg"	0.292	0.242	0	0.466
"18230"	"f018/wlh2_018810.jpg"	0.196	0.12	0	0.684
"18231"	"f018/wlh2_018461.jpg"	0.006	0.052	0	0.942
"18232"	"f018/wlh2_018311.jpg"	0.092	0.064	0	0.844
"18233"	"f018/wlh2_018345.jpg"	0	0	0	1
"18234"	"f018/wlh2_018417.jpg"	0.01	0.05	0	0.94
"18235"	"f018/wlh2_018443.jpg"	0.042	0.06	0	0.898
"18236"	"f018/wlh2_018082.jpg"	0.022	0.29	0	0.688
"18237"	"f018/wlh2_018255.jpg"	0.042	0.062	0	0.896
"18238"	"f018/wlh2_018889.jpg"	0.47	0.214	0.004	0.312
"18239"	"f018/wlh2_018481.jpg"	0.554	0.274	0	0.172
"18240"	"f018/wlh2_018584.jpg"	0.104	0.052	0	0.844
"18241"	"f018/wlh2_018968.jpg"	0.108	0.176	0	0.716
"18242"	"f018/wlh2_018678.jpg"	0.118	0.21	0	0.672
"18243"	"f018/wlh2_018122.jpg"	0.098	0.36	0	0.542
"18244"	"f018/wlh2_018307.jpg"	0.146	0.126	0	0.728
"18245"	"f018/wlh2_018972.jpg"	0.18	0.066	0	0.754
"18246"	"f018/wlh2_018718.jpg"	0.048	0.024	0	0.928
"18247"	"f018/wlh2_018612.jpg"	0.084	0.098	0.002	0.816
"18248"	"f018/wlh2_018853.jpg"	0.266	0.178	0	0.556
"18249"	"f018/wlh2_018229.jpg"	0	0.66	0	0.34
"18250"	"f018/wlh2_018532.jpg"	0.65	0.118	0	0.232
"18251"	"f018/wlh2_018319.jpg"	0.214	0.318	0	0.468
"18252"	"f018/wlh2_018471.jpg"	0.266	0.286	0	0.448
"18253"	"f018/wlh2_018728.jpg"	0.066	0.054	0.002	0.878
"18254"	"f018/wlh2_018225.jpg"	0.026	0.196	0	0.778
"18255"	"f018/wlh2_018849.jpg"	0.318	0.128	0	0.554
"18256"	"f018/wlh2_018794.jpg"	0.194	0.204	0	0.602
"18257"	"f018/wlh2_018044.jpg"	0	0.024	0	0.976
"18258"	"f018/wlh2_018252.jpg"	0.006	0.034	0	0.96
"18259"	"f018/wlh2_018912.jpg"	0.5	0.138	0.002	0.36
"18260"	"f018/wlh2_018093.jpg"	0.126	0.234	0	0.64
"18261"	"f018/wlh2_018422.jpg"	0.01	0.138	0	0.852
"18262"	"f018/wlh2_018586.jpg"	0.154	0.108	0.002	0.736
"18263"	"f018/wlh2_018698.jpg"	0.152	0.368	0	0.48
"18264"	"f018/wlh2_018958.jpg"	0.53	0.194	0	0.276
"18265"	"f018/wlh2_018944.jpg"	0.17	0.258	0	0.572
"18266"	"f018/wlh2_018742.jpg"	0.744	0.168	0	0.088
"18267"	"f018/wlh2_018217.jpg"	0.332	0.188	0	0.48
"18268"	"f018/wlh2_018450.jpg"	0.05	0.134	0	0.816
"18269"	"f018/wlh2_018951.jpg"	0.08	0.206	0	0.714
"18270"	"f018/wlh2_018601.jpg"	0.054	0.038	0	0.908
"18271"	"f018/wlh2_018089.jpg"	0.028	0.084	0	0.888
"18272"	"f018/wlh2_018350.jpg"	0.028	0.016	0	0.956
"18273"	"f018/wlh2_018660.jpg"	0.03	0.078	0	0.892
"18274"	"f018/wlh2_018274.jpg"	0.012	0.07	0	0.918
"18275"	"f018/wlh2_018713.jpg"	0.048	0.104	0	0.848
"18276"	"f018/wlh2_018456.jpg"	0.038	0.034	0	0.928
"18277"	"f018/wlh2_018333.jpg"	0.002	0.058	0	0.94
"18278"	"f018/wlh2_018300.jpg"	0.294	0.104	0	0.602
"18279"	"f018/wlh2_018876.jpg"	0.84	0.03	0	0.13
"18280"	"f018/wlh2_018543.jpg"	0.886	0.072	0	0.042
"18281"	"f018/wlh2_018445.jpg"	0.028	0.044	0	0.928
"18282"	"f018/wlh2_018685.jpg"	0.22	0.066	0	0.714
"18283"	"f018/wlh2_018711.jpg"	0.132	0.086	0	0.782
"18284"	"f018/wlh2_018918.jpg"	0.822	0.048	0	0.13
"18285"	"f018/wlh2_018691.jpg"	0.684	0.108	0	0.208
"18286"	"f018/wlh2_018578.jpg"	0.302	0.126	0	0.572
"18287"	"f018/wlh2_018897.jpg"	0.084	0.424	0	0.492
"18288"	"f018/wlh2_018654.jpg"	0.05	0.056	0	0.894
"18289"	"f018/wlh2_018050.jpg"	0.004	0.072	0	0.924
"18290"	"f018/wlh2_018228.jpg"	0	0.052	0	0.948
"18291"	"f018/wlh2_018969.jpg"	0.144	0.134	0	0.722
"18292"	"f018/wlh2_018939.jpg"	0.358	0.052	0	0.59
"18293"	"f018/wlh2_018155.jpg"	0.076	0.208	0	0.716
"18294"	"f018/wlh2_018767.jpg"	0.196	0.032	0	0.772
"18295"	"f018/wlh2_018750.jpg"	0.112	0.222	0	0.666
"18296"	"f018/wlh2_018468.jpg"	0.076	0.402	0	0.522
"18297"	"f018/wlh2_018784.jpg"	0.13	0.172	0.024	0.674
"18298"	"f018/wlh2_018574.jpg"	0.306	0.096	0	0.598
"18299"	"f018/wlh2_018016.jpg"	0.04	0.326	0	0.634
"18300"	"f018/wlh2_018045.jpg"	0.006	0.064	0	0.93
"18301"	"f018/wlh2_018910.jpg"	0.586	0.194	0	0.22
"18302"	"f018/wlh2_018791.jpg"	0.366	0.126	0	0.508
"18303"	"f018/wlh2_018776.jpg"	0.11	0.11	0	0.78
"18304"	"f018/wlh2_018174.jpg"	0.014	0.05	0	0.936
"18305"	"f018/wlh2_018798.jpg"	0.326	0.076	0	0.598
"18306"	"f018/wlh2_018882.jpg"	0.776	0.056	0.004	0.164
"18307"	"f018/wlh2_018836.jpg"	0.02	0.112	0	0.868
"18308"	"f018/wlh2_018592.jpg"	0.064	0.094	0	0.842
"18309"	"f018/wlh2_018046.jpg"	0.002	0.06	0	0.938
"18310"	"f018/wlh2_018666.jpg"	0.07	0.078	0	0.852
"18311"	"f018/wlh2_018949.jpg"	0.07	0.708	0	0.222
"18312"	"f018/wlh2_018150.jpg"	0.01	0.126	0	0.864
"18313"	"f018/wlh2_018529.jpg"	0.47	0.124	0	0.406
"18314"	"f018/wlh2_018754.jpg"	0.1	0.048	0.002	0.85
"18315"	"f018/wlh2_018637.jpg"	0.068	0.136	0	0.796
"18316"	"f018/wlh2_018626.jpg"	0.056	0.098	0	0.846
"18317"	"f018/wlh2_018352.jpg"	0.25	0.052	0	0.698
"18318"	"f018/wlh2_018846.jpg"	0.212	0.22	0.002	0.566
"18319"	"f018/wlh2_018860.jpg"	0.196	0.15	0.002	0.652
"18320"	"f018/wlh2_018404.jpg"	0.074	0.03	0	0.896
"18321"	"f018/wlh2_018184.jpg"	0	0.008	0	0.992
"18322"	"f018/wlh2_018086.jpg"	0.05	0.256	0	0.694
"18323"	"f018/wlh2_018020.jpg"	0.034	0.21	0	0.756
"18324"	"f018/wlh2_018768.jpg"	0.16	0.026	0	0.814
"18325"	"f018/wlh2_018165.jpg"	0.052	0.064	0	0.884
