"Image.File"	"Carbonate.sand"	"Coral.rubble"	"Indeterminate"	"Seagrasses"	"Senile.coral.reef"
"4620"	"f005/elh2_005513.jpg"	0	0.758	0.224	0	0.018
"4621"	"f005/elh2_005562.jpg"	0.016	0.874	0	0	0.11
"4622"	"f005/elh2_005023.jpg"	0.002	0.064	0	0	0.934
"4623"	"f005/elh2_005088.jpg"	0.012	0.102	0	0	0.886
"4624"	"f005/elh2_005539.jpg"	0.046	0.826	0.008	0	0.12
"4625"	"f005/elh2_005107.jpg"	0.004	0.022	0	0	0.974
"4626"	"f005/elh2_005352.jpg"	0	0	1	0	0
"4627"	"f005/elh2_005647.jpg"	0.004	0.092	0	0	0.904
"4628"	"f005/elh2_005471.jpg"	0	0.07	0.848	0	0.082
"4629"	"f005/elh2_005455.jpg"	0	0.054	0.858	0.002	0.086
"4630"	"f005/elh2_005417.jpg"	0	0.02	0.974	0	0.006
"4631"	"f005/elh2_005660.jpg"	0.02	0.57	0	0	0.41
"4632"	"f005/elh2_005298.jpg"	0.002	0.752	0.216	0	0.03
"4633"	"f005/elh2_005515.jpg"	0	0.72	0.192	0	0.088
"4634"	"f005/elh2_005818.jpg"	0.008	0.032	0	0	0.96
"4635"	"f005/elh2_005846.jpg"	0	0.028	0	0	0.972
"4636"	"f005/elh2_005433.jpg"	0	0.006	0.944	0.05	0
"4637"	"f005/elh2_005437.jpg"	0	0	0.988	0.012	0
"4638"	"f005/elh2_005592.jpg"	0.064	0.818	0	0	0.118
"4639"	"f005/elh2_005166.jpg"	0.204	0.284	0	0	0.512
"4640"	"f005/elh2_005405.jpg"	0	0.042	0.908	0	0.05
"4641"	"f005/elh2_005283.jpg"	0	0.842	0.124	0	0.034
"4642"	"f005/elh2_005481.jpg"	0	0.242	0.68	0	0.078
"4643"	"f005/elh2_005225.jpg"	0.066	0.824	0	0	0.11
"4644"	"f005/elh2_005856.jpg"	0.004	0.052	0	0	0.944
"4645"	"f005/elh2_005857.jpg"	0.01	0.072	0	0	0.918
"4646"	"f005/elh2_005669.jpg"	0.01	0.078	0	0	0.912
"4647"	"f005/elh2_005969.jpg"	0.006	0.152	0	0	0.842
"4648"	"f005/elh2_005387.jpg"	0	0.066	0.918	0	0.016
"4649"	"f005/elh2_005793.jpg"	0.002	0.074	0	0	0.924
"4650"	"f005/elh2_005267.jpg"	0.022	0.652	0.012	0	0.314
"4651"	"f005/elh2_005628.jpg"	0.702	0.06	0	0	0.238
"4652"	"f005/elh2_005478.jpg"	0	0.086	0.882	0	0.032
"4653"	"f005/elh2_005381.jpg"	0	0.226	0.762	0.002	0.01
"4654"	"f005/elh2_005570.jpg"	0.03	0.83	0	0	0.14
"4655"	"f005/elh2_005835.jpg"	0.002	0	0	0	0.998
"4656"	"f005/elh2_005995.jpg"	0.024	0.17	0	0	0.806
"4657"	"f005/elh2_005115.jpg"	0.012	0.044	0	0	0.944
"4658"	"f005/elh2_005646.jpg"	0.004	0.162	0	0	0.834
"4659"	"f001/elh2_001680.jpg"	0	0.002	0.998	0	0
"4660"	"f001/elh2_001497.jpg"	0	0	1	0	0
"4661"	"f001/elh2_001093.jpg"	0	0	1	0	0
"4662"	"f001/elh2_001329.jpg"	0	0	0.992	0.008	0
"4663"	"f001/elh2_001617.jpg"	0	0.034	0.89	0	0.076
"4664"	"f001/elh2_001946.jpg"	0	0	1	0	0
"4665"	"f001/elh2_001801.jpg"	0	0	0.998	0.002	0
"4666"	"f001/elh2_001056.jpg"	0	0	1	0	0
"4667"	"f001/elh2_001501.jpg"	0	0	1	0	0
"4668"	"f001/elh2_001975.jpg"	0	0	1	0	0
"4669"	"f001/elh2_001802.jpg"	0	0.01	0.984	0.004	0.002
"4670"	"f001/elh2_001957.jpg"	0	0	1	0	0
"4671"	"f001/elh2_001742.jpg"	0	0	1	0	0
"4672"	"f001/elh2_001920.jpg"	0	0	1	0	0
"4673"	"f001/elh2_001103.jpg"	0	0	1	0	0
"4674"	"f001/elh2_001021.jpg"	0	0	0.996	0.004	0
"4675"	"f001/elh2_001550.jpg"	0	0.014	0.982	0	0.004
"4676"	"f001/elh2_001275.jpg"	0	0	1	0	0
"4677"	"f001/elh2_001672.jpg"	0	0	0.994	0.006	0
"4678"	"f001/elh2_001495.jpg"	0	0	1	0	0
"4679"	"f001/elh2_001755.jpg"	0	0	0.998	0.002	0
"4680"	"f001/elh2_001163.jpg"	0	0	1	0	0
"4681"	"f001/elh2_001900.jpg"	0	0	1	0	0
"4682"	"f001/elh2_001826.jpg"	0	0	0.998	0.002	0
"4683"	"f001/elh2_001468.jpg"	0	0	1	0	0
"4684"	"f001/elh2_001144.jpg"	0	0	1	0	0
"4685"	"f001/elh2_001078.jpg"	0	0	1	0	0
"4686"	"f001/elh2_001765.jpg"	0	0	1	0	0
"4687"	"f001/elh2_001934.jpg"	0	0	0.998	0.002	0
"4688"	"f001/elh2_001045.jpg"	0	0	1	0	0
"4689"	"f001/elh2_001280.jpg"	0	0	1	0	0
"4690"	"f001/elh2_001267.jpg"	0	0	1	0	0
"4691"	"f001/elh2_001683.jpg"	0	0	1	0	0
"4692"	"f001/elh2_001513.jpg"	0	0.002	0.998	0	0
"4693"	"f001/elh2_001432.jpg"	0	0	1	0	0
"4694"	"f001/elh2_001523.jpg"	0	0	0.99	0.01	0
"4695"	"f001/elh2_001261.jpg"	0	0	1	0	0
"4696"	"f001/elh2_001974.jpg"	0	0	1	0	0
"4697"	"f001/elh2_001458.jpg"	0	0	1	0	0
"4698"	"f001/elh2_001409.jpg"	0	0	1	0	0
"4699"	"f001/elh2_001959.jpg"	0	0	0.964	0.036	0
"4700"	"f001/elh2_001663.jpg"	0	0	1	0	0
"4701"	"f001/elh2_001835.jpg"	0	0	1	0	0
"4702"	"f001/elh2_001666.jpg"	0	0	1	0	0
"4703"	"f001/elh2_001859.jpg"	0	0.004	0.988	0.004	0.004
"4704"	"f001/elh2_001211.jpg"	0	0	0.978	0.022	0
"4705"	"f001/elh2_001383.jpg"	0	0	0.998	0.002	0
"4706"	"f001/elh2_001022.jpg"	0	0	0.964	0.036	0
"4707"	"f001/elh2_001013.jpg"	0	0	0.998	0.002	0
"4708"	"f001/elh2_001344.jpg"	0	0	0.938	0.062	0
"4709"	"f001/elh2_001154.jpg"	0	0	1	0	0
"4710"	"f001/elh2_001428.jpg"	0	0.03	0.97	0	0
"4711"	"f001/elh2_001193.jpg"	0	0.008	0.992	0	0
"4712"	"f001/elh2_001615.jpg"	0	0.008	0.974	0	0.018
"4713"	"f001/elh2_001988.jpg"	0	0	0.964	0.036	0
"4714"	"f001/elh2_001252.jpg"	0	0	1	0	0
"4715"	"f001/elh2_001233.jpg"	0	0	1	0	0
"4716"	"f001/elh2_001642.jpg"	0.002	0.16	0.682	0	0.156
"4717"	"f001/elh2_001590.jpg"	0	0.002	0.994	0	0.004
"4718"	"f001/elh2_001038.jpg"	0	0	0.996	0.004	0
"4719"	"f001/elh2_001538.jpg"	0	0	0.992	0.008	0
"4720"	"f001/elh2_001461.jpg"	0	0	0.956	0.044	0
"4721"	"f001/elh2_001488.jpg"	0	0	1	0	0
"4722"	"f001/elh2_001279.jpg"	0	0	0.996	0.004	0
"4723"	"f001/elh2_001693.jpg"	0	0	0.986	0.014	0
"4724"	"f001/elh2_001455.jpg"	0	0	0.994	0.006	0
"4725"	"f001/elh2_001180.jpg"	0	0	0.996	0.004	0
"4726"	"f001/elh2_001324.jpg"	0	0	1	0	0
"4727"	"f001/elh2_001762.jpg"	0	0	1	0	0
"4728"	"f001/elh2_001024.jpg"	0	0	0.996	0.004	0
"4729"	"f001/elh2_001842.jpg"	0	0	1	0	0
"4730"	"f001/elh2_001771.jpg"	0	0	1	0	0
"4731"	"f001/elh2_001937.jpg"	0	0	0.996	0.004	0
"4732"	"f001/elh2_001306.jpg"	0	0	0.998	0.002	0
"4733"	"f001/elh2_001674.jpg"	0	0	1	0	0
"4734"	"f001/elh2_001446.jpg"	0	0	0.998	0.002	0
"4735"	"f001/elh2_001212.jpg"	0	0	0.996	0.004	0
"4736"	"f001/elh2_001474.jpg"	0	0.078	0.92	0	0.002
"4737"	"f001/elh2_001334.jpg"	0	0	1	0	0
"4738"	"f001/elh2_001705.jpg"	0	0	1	0	0
"4739"	"f001/elh2_001646.jpg"	0	0	1	0	0
"4740"	"f001/elh2_001740.jpg"	0	0.002	0.998	0	0
"4741"	"f001/elh2_001843.jpg"	0	0	0.996	0.004	0
"4742"	"f001/elh2_001420.jpg"	0	0.012	0.988	0	0
"4743"	"f001/elh2_001721.jpg"	0	0	0.99	0.01	0
"4744"	"f001/elh2_001002.jpg"	0	0	1	0	0
"4745"	"f001/elh2_001828.jpg"	0	0	0.848	0.152	0
"4746"	"f001/elh2_001821.jpg"	0	0	1	0	0
"4747"	"f001/elh2_001851.jpg"	0	0	1	0	0
"4748"	"f001/elh2_001940.jpg"	0	0	1	0	0
"4749"	"f001/elh2_001805.jpg"	0	0	1	0	0
"4750"	"f001/elh2_001053.jpg"	0	0	0.988	0.012	0
"4751"	"f001/elh2_001862.jpg"	0	0	0.996	0.004	0
"4752"	"f001/elh2_001184.jpg"	0	0	1	0	0
"4753"	"f001/elh2_001136.jpg"	0	0	1	0	0
"4754"	"f001/elh2_001564.jpg"	0	0	1	0	0
"4755"	"f001/elh2_001968.jpg"	0	0	1	0	0
"4756"	"f001/elh2_001352.jpg"	0	0	0.996	0.004	0
"4757"	"f001/elh2_001577.jpg"	0	0	1	0	0
"4758"	"f001/elh2_001396.jpg"	0	0	0.994	0.006	0
"4759"	"f001/elh2_001840.jpg"	0	0	0.982	0.018	0
"4760"	"f001/elh2_001605.jpg"	0	0	1	0	0
"4761"	"f001/elh2_001206.jpg"	0	0	1	0	0
"4762"	"f001/elh2_001464.jpg"	0	0	1	0	0
"4763"	"f001/elh2_001347.jpg"	0	0	0.996	0.004	0
"4764"	"f001/elh2_001303.jpg"	0	0	1	0	0
"4765"	"f001/elh2_001686.jpg"	0	0	0.996	0.004	0
"4766"	"f001/elh2_001484.jpg"	0	0.002	0.998	0	0
"4767"	"f001/elh2_001841.jpg"	0	0	1	0	0
"4768"	"f001/elh2_001772.jpg"	0	0	0.998	0.002	0
"4769"	"f001/elh2_001969.jpg"	0	0	1	0	0
"4770"	"f001/elh2_001655.jpg"	0	0	1	0	0
"4771"	"f001/elh2_001684.jpg"	0	0	1	0	0
"4772"	"f001/elh2_001822.jpg"	0	0.004	0.996	0	0
"4773"	"f001/elh2_001834.jpg"	0	0	0.998	0.002	0
"4774"	"f001/elh2_001832.jpg"	0	0	0.976	0.024	0
"4775"	"f001/elh2_001039.jpg"	0	0	1	0	0
"4776"	"f001/elh2_001939.jpg"	0	0	0.932	0.068	0
"4777"	"f001/elh2_001936.jpg"	0	0	0.994	0.006	0
"4778"	"f001/elh2_001434.jpg"	0	0	1	0	0
"4779"	"f001/elh2_001692.jpg"	0	0	1	0	0
"4780"	"f001/elh2_001860.jpg"	0	0.002	0.996	0.002	0
"4781"	"f001/elh2_001071.jpg"	0	0	0.982	0.018	0
"4782"	"f001/elh2_001547.jpg"	0	0	1	0	0
"4783"	"f001/elh2_001407.jpg"	0	0	0.992	0.008	0
"4784"	"f001/elh2_001165.jpg"	0	0	1	0	0
"4785"	"f001/elh2_001232.jpg"	0	0.002	0.996	0.002	0
"4786"	"f001/elh2_001405.jpg"	0	0.054	0.932	0	0.014
"4787"	"f001/elh2_001579.jpg"	0	0	1	0	0
"4788"	"f001/elh2_001057.jpg"	0	0	0.992	0.004	0.004
"4789"	"f001/elh2_001651.jpg"	0	0	0.992	0.004	0.004
"4790"	"f001/elh2_001790.jpg"	0	0	1	0	0
"4791"	"f001/elh2_001528.jpg"	0	0	1	0	0
"4792"	"f001/elh2_001410.jpg"	0	0.006	0.994	0	0
"4793"	"f001/elh2_001331.jpg"	0	0	0.99	0.01	0
"4794"	"f001/elh2_001234.jpg"	0	0	0.998	0.002	0
"4795"	"f001/elh2_001478.jpg"	0	0	1	0	0
"4796"	"f001/elh2_001457.jpg"	0	0	0.996	0.004	0
"4797"	"f001/elh2_001720.jpg"	0	0	0.988	0.012	0
"4798"	"f001/elh2_001106.jpg"	0	0	1	0	0
"4799"	"f001/elh2_001942.jpg"	0	0	1	0	0
"4800"	"f001/elh2_001861.jpg"	0	0	1	0	0
"4801"	"f001/elh2_001312.jpg"	0	0	0.996	0.004	0
"4802"	"f001/elh2_001921.jpg"	0	0.042	0.958	0	0
"4803"	"f001/elh2_001029.jpg"	0	0	1	0	0
"4804"	"f001/elh2_001922.jpg"	0	0	0.998	0	0.002
"4805"	"f001/elh2_001456.jpg"	0	0	1	0	0
"4806"	"f001/elh2_001972.jpg"	0	0	0.988	0.012	0
"4807"	"f001/elh2_001218.jpg"	0	0	0.994	0.006	0
"4808"	"f001/elh2_001918.jpg"	0	0	0.902	0.098	0
"4809"	"f001/elh2_001607.jpg"	0	0	1	0	0
"4810"	"f001/elh2_001146.jpg"	0	0	1	0	0
"4811"	"f001/elh2_001620.jpg"	0.002	0.06	0.858	0	0.08
"4812"	"f001/elh2_001494.jpg"	0	0	1	0	0
"4813"	"f001/elh2_001933.jpg"	0	0	0.972	0.028	0
"4814"	"f001/elh2_001481.jpg"	0	0	1	0	0
"4815"	"f001/elh2_001091.jpg"	0	0	1	0	0
"4816"	"f001/elh2_001897.jpg"	0	0	0.994	0.006	0
"4817"	"f001/elh2_001366.jpg"	0	0	1	0	0
"4818"	"f001/elh2_001587.jpg"	0	0.002	0.998	0	0
"4819"	"f001/elh2_001502.jpg"	0	0	1	0	0
"4820"	"f001/elh2_001526.jpg"	0	0	1	0	0
"4821"	"f001/elh2_001752.jpg"	0	0	0.998	0.002	0
"4822"	"f001/elh2_001014.jpg"	0	0	0.998	0.002	0
"4823"	"f001/elh2_001961.jpg"	0	0	1	0	0
"4824"	"f001/elh2_001690.jpg"	0	0	1	0	0
"4825"	"f001/elh2_001507.jpg"	0	0.008	0.988	0	0.004
"4826"	"f001/elh2_001724.jpg"	0	0	1	0	0
"4827"	"f001/elh2_001240.jpg"	0	0	1	0	0
"4828"	"f001/elh2_001320.jpg"	0	0	1	0	0
"4829"	"f001/elh2_001660.jpg"	0	0	0.996	0.004	0
"4830"	"f001/elh2_001552.jpg"	0	0.002	0.998	0	0
"4831"	"f001/elh2_001065.jpg"	0	0	1	0	0
"4832"	"f001/elh2_001647.jpg"	0	0	1	0	0
"4833"	"f001/elh2_001399.jpg"	0	0	1	0	0
"4834"	"f001/elh2_001042.jpg"	0	0	1	0	0
"4835"	"f001/elh2_001094.jpg"	0	0	0.992	0.008	0
"4836"	"f001/elh2_001238.jpg"	0	0	1	0	0
"4837"	"f001/elh2_001061.jpg"	0	0	0.996	0.004	0
"4838"	"f001/elh2_001698.jpg"	0	0	1	0	0
"4839"	"f001/elh2_001359.jpg"	0	0	1	0	0
"4840"	"f001/elh2_001157.jpg"	0	0	0.994	0.006	0
"4841"	"f001/elh2_001305.jpg"	0	0	0.994	0.006	0
"4842"	"f001/elh2_001298.jpg"	0	0.002	0.998	0	0
"4843"	"f001/elh2_001625.jpg"	0	0.056	0.926	0	0.018
"4844"	"f001/elh2_001072.jpg"	0	0	1	0	0
"4845"	"f001/elh2_001273.jpg"	0	0	1	0	0
"4846"	"f001/elh2_001695.jpg"	0	0	0.998	0.002	0
"4847"	"f001/elh2_001404.jpg"	0	0.098	0.878	0	0.024
"4848"	"f001/elh2_001524.jpg"	0	0.004	0.996	0	0
"4849"	"f001/elh2_001535.jpg"	0	0.002	0.998	0	0
"4850"	"f001/elh2_001427.jpg"	0	0.122	0.868	0	0.01
"4851"	"f001/elh2_001491.jpg"	0	0	0.998	0.002	0
"4852"	"f001/elh2_001082.jpg"	0	0	0.996	0.004	0
"4853"	"f001/elh2_001182.jpg"	0	0	0.956	0.044	0
"4854"	"f001/elh2_001083.jpg"	0	0	1	0	0
"4855"	"f001/elh2_001416.jpg"	0	0.004	0.994	0.002	0
"4856"	"f001/elh2_001565.jpg"	0	0	1	0	0
"4857"	"f001/elh2_001277.jpg"	0	0	1	0	0
"4858"	"f001/elh2_001074.jpg"	0	0	1	0	0
"4859"	"f001/elh2_001825.jpg"	0	0	1	0	0
"4860"	"f001/elh2_001905.jpg"	0	0	1	0	0
"4861"	"f001/elh2_001265.jpg"	0	0	1	0	0
"4862"	"f001/elh2_001741.jpg"	0	0	0.998	0.002	0
"4863"	"f001/elh2_001573.jpg"	0	0	0.992	0.008	0
"4864"	"f001/elh2_001189.jpg"	0	0	1	0	0
"4865"	"f001/elh2_001999.jpg"	0	0	0.968	0.032	0
"4866"	"f001/elh2_001730.jpg"	0	0	1	0	0
"4867"	"f001/elh2_001932.jpg"	0	0	1	0	0
"4868"	"f001/elh2_001837.jpg"	0	0	0.994	0.006	0
"4869"	"f001/elh2_001322.jpg"	0	0.002	0.982	0.016	0
"4870"	"f001/elh2_001516.jpg"	0	0	0.996	0	0.004
"4871"	"f001/elh2_001544.jpg"	0	0.01	0.99	0	0
"4872"	"f001/elh2_001977.jpg"	0	0	0.978	0.022	0
"4873"	"f001/elh2_001761.jpg"	0	0	1	0	0
"4874"	"f001/elh2_001635.jpg"	0	0	1	0	0
"4875"	"f001/elh2_001213.jpg"	0	0	0.994	0.006	0
"4876"	"f001/elh2_001508.jpg"	0	0.036	0.958	0	0.006
"4877"	"f001/elh2_001043.jpg"	0	0	1	0	0
"4878"	"f001/elh2_001823.jpg"	0	0	1	0	0
"4879"	"f001/elh2_001336.jpg"	0	0	1	0	0
"4880"	"f001/elh2_001294.jpg"	0	0	0.984	0.016	0
"4881"	"f001/elh2_001448.jpg"	0	0	1	0	0
"4882"	"f001/elh2_001688.jpg"	0	0	1	0	0
"4883"	"f001/elh2_001015.jpg"	0	0	1	0	0
"4884"	"f001/elh2_001130.jpg"	0	0	1	0	0
"4885"	"f001/elh2_001453.jpg"	0	0	1	0	0
"4886"	"f001/elh2_001128.jpg"	0	0	0.974	0.026	0
"4887"	"f001/elh2_001980.jpg"	0	0	1	0	0
"4888"	"f001/elh2_001109.jpg"	0	0	0.998	0.002	0
"4889"	"f001/elh2_001174.jpg"	0	0	1	0	0
"4890"	"f001/elh2_001716.jpg"	0	0	1	0	0
"4891"	"f001/elh2_001962.jpg"	0	0	1	0	0
"4892"	"f001/elh2_001248.jpg"	0	0	0.998	0.002	0
"4893"	"f001/elh2_001047.jpg"	0	0	0.988	0.012	0
"4894"	"f001/elh2_001914.jpg"	0	0	0.994	0.006	0
"4895"	"f001/elh2_001073.jpg"	0	0	1	0	0
"4896"	"f001/elh2_001274.jpg"	0	0	1	0	0
"4897"	"f001/elh2_001425.jpg"	0	0	1	0	0
"4898"	"f001/elh2_001845.jpg"	0	0	0.994	0.006	0
"4899"	"f001/elh2_001150.jpg"	0	0	1	0	0
"4900"	"f001/elh2_001007.jpg"	0	0	0.994	0.006	0
"4901"	"f001/elh2_001389.jpg"	0	0.006	0.992	0.002	0
"4902"	"f001/elh2_001557.jpg"	0	0	0.942	0.058	0
"4903"	"f001/elh2_001278.jpg"	0	0	1	0	0
"4904"	"f001/elh2_001271.jpg"	0	0	1	0	0
"4905"	"f001/elh2_001960.jpg"	0	0	0.978	0.022	0
"4906"	"f001/elh2_001429.jpg"	0	0	0.998	0.002	0
"4907"	"f001/elh2_001591.jpg"	0	0.006	0.994	0	0
"4908"	"f001/elh2_001979.jpg"	0	0	1	0	0
"4909"	"f001/elh2_001534.jpg"	0	0	1	0	0
"4910"	"f001/elh2_001650.jpg"	0	0.006	0.994	0	0
"4911"	"f001/elh2_001798.jpg"	0	0	1	0	0
"4912"	"f001/elh2_001758.jpg"	0	0	0.988	0.012	0
"4913"	"f001/elh2_001264.jpg"	0	0	1	0	0
"4914"	"f001/elh2_001819.jpg"	0	0	0.996	0.004	0
"4915"	"f001/elh2_001627.jpg"	0	0.108	0.88	0	0.012
"4916"	"f001/elh2_001441.jpg"	0	0	1	0	0
"4917"	"f001/elh2_001856.jpg"	0	0	1	0	0
"4918"	"f001/elh2_001731.jpg"	0	0	0.994	0.006	0
"4919"	"f001/elh2_001098.jpg"	0	0	0.99	0.01	0
"4920"	"f001/elh2_001639.jpg"	0	0	1	0	0
"4921"	"f001/elh2_001341.jpg"	0	0	0.996	0.004	0
"4922"	"f001/elh2_001036.jpg"	0	0	0.992	0.008	0
"4923"	"f001/elh2_001806.jpg"	0	0	0.996	0	0.004
"4924"	"f001/elh2_001327.jpg"	0	0	0.998	0.002	0
"4925"	"f001/elh2_001355.jpg"	0	0	0.994	0.006	0
"4926"	"f001/elh2_001892.jpg"	0	0	1	0	0
"4927"	"f001/elh2_001995.jpg"	0	0	0.998	0.002	0
"4928"	"f001/elh2_001873.jpg"	0	0	1	0	0
"4929"	"f001/elh2_001866.jpg"	0	0.026	0.97	0	0.004
"4930"	"f001/elh2_001875.jpg"	0	0	0.998	0.002	0
"4931"	"f001/elh2_001333.jpg"	0	0.018	0.98	0	0.002
"4932"	"f001/elh2_001276.jpg"	0	0	1	0	0
"4933"	"f001/elh2_001588.jpg"	0	0	1	0	0
"4934"	"f001/elh2_001576.jpg"	0	0	1	0	0
"4935"	"f001/elh2_001414.jpg"	0	0	0.998	0.002	0
"4936"	"f001/elh2_001019.jpg"	0	0	1	0	0
"4937"	"f001/elh2_001349.jpg"	0	0	0.984	0.016	0
"4938"	"f001/elh2_001204.jpg"	0	0	1	0	0
"4939"	"f001/elh2_001037.jpg"	0	0	0.998	0.002	0
"4940"	"f001/elh2_001361.jpg"	0	0	0.996	0.002	0.002
"4941"	"f001/elh2_001369.jpg"	0	0	0.996	0.004	0
"4942"	"f001/elh2_001156.jpg"	0	0	1	0	0
"4943"	"f001/elh2_001034.jpg"	0	0	1	0	0
"4944"	"f001/elh2_001161.jpg"	0	0	1	0	0
"4945"	"f001/elh2_001223.jpg"	0	0	0.986	0.014	0
"4946"	"f001/elh2_001701.jpg"	0	0	1	0	0
"4947"	"f001/elh2_001131.jpg"	0	0	1	0	0
"4948"	"f001/elh2_001268.jpg"	0	0	1	0	0
"4949"	"f001/elh2_001444.jpg"	0	0.002	0.998	0	0
"4950"	"f001/elh2_001560.jpg"	0	0	1	0	0
"4951"	"f001/elh2_001348.jpg"	0	0	1	0	0
"4952"	"f001/elh2_001989.jpg"	0	0	0.992	0.008	0
"4953"	"f001/elh2_001422.jpg"	0	0	1	0	0
"4954"	"f001/elh2_001504.jpg"	0	0	1	0	0
"4955"	"f001/elh2_001649.jpg"	0	0.006	0.994	0	0
"4956"	"f001/elh2_001945.jpg"	0	0	0.98	0.02	0
"4957"	"f001/elh2_001657.jpg"	0	0	1	0	0
"4958"	"f001/elh2_001141.jpg"	0	0.002	0.978	0.02	0
"4959"	"f001/elh2_001525.jpg"	0	0	1	0	0
"4960"	"f001/elh2_001891.jpg"	0	0	0.998	0.002	0
"4961"	"f001/elh2_001595.jpg"	0	0.002	0.996	0	0.002
"4962"	"f001/elh2_001613.jpg"	0	0.106	0.878	0	0.016
"4963"	"f001/elh2_001898.jpg"	0	0	0.996	0.004	0
"4964"	"f001/elh2_001035.jpg"	0	0	1	0	0
"4965"	"f001/elh2_001148.jpg"	0	0	1	0	0
"4966"	"f001/elh2_001732.jpg"	0	0	1	0	0
"4967"	"f001/elh2_001479.jpg"	0	0	1	0	0
"4968"	"f001/elh2_001522.jpg"	0	0	1	0	0
"4969"	"f001/elh2_001237.jpg"	0	0	1	0	0
"4970"	"f001/elh2_001882.jpg"	0	0	0.998	0.002	0
"4971"	"f001/elh2_001097.jpg"	0	0	1	0	0
"4972"	"f001/elh2_001172.jpg"	0	0	1	0	0
"4973"	"f001/elh2_001512.jpg"	0	0	1	0	0
"4974"	"f001/elh2_001916.jpg"	0	0	1	0	0
"4975"	"f001/elh2_001197.jpg"	0	0.002	0.996	0.002	0
"4976"	"f001/elh2_001049.jpg"	0	0	0.998	0.002	0
"4977"	"f001/elh2_001228.jpg"	0	0.01	0.99	0	0
"4978"	"f001/elh2_001147.jpg"	0	0	1	0	0
"4979"	"f001/elh2_001518.jpg"	0	0.094	0.884	0	0.022
"4980"	"f001/elh2_001048.jpg"	0	0	1	0	0
"4981"	"f001/elh2_001621.jpg"	0.002	0.05	0.848	0	0.1
"4982"	"f001/elh2_001166.jpg"	0	0	0.996	0.004	0
"4983"	"f001/elh2_001662.jpg"	0	0	1	0	0
"4984"	"f001/elh2_001317.jpg"	0	0	1	0	0
"4985"	"f001/elh2_001437.jpg"	0	0	1	0	0
"4986"	"f001/elh2_001442.jpg"	0	0	1	0	0
"4987"	"f001/elh2_001542.jpg"	0	0	1	0	0
"4988"	"f001/elh2_001648.jpg"	0	0.06	0.938	0	0.002
"4989"	"f001/elh2_001700.jpg"	0	0	1	0	0
"4990"	"f001/elh2_001044.jpg"	0	0	1	0	0
"4991"	"f001/elh2_001379.jpg"	0	0.068	0.924	0	0.008
"4992"	"f001/elh2_001994.jpg"	0	0	0.97	0.03	0
"4993"	"f001/elh2_001295.jpg"	0	0	1	0	0
"4994"	"f001/elh2_001190.jpg"	0	0	0.998	0.002	0
"4995"	"f001/elh2_001269.jpg"	0	0	0.998	0.002	0
"4996"	"f001/elh2_001282.jpg"	0	0	1	0	0
"4997"	"f001/elh2_001314.jpg"	0	0	1	0	0
"4998"	"f001/elh2_001531.jpg"	0	0	1	0	0
"4999"	"f001/elh2_001335.jpg"	0	0.002	0.998	0	0
"5000"	"f001/elh2_001249.jpg"	0	0	1	0	0
"5001"	"f001/elh2_001854.jpg"	0	0	0.934	0.066	0
"5002"	"f001/elh2_001440.jpg"	0	0.002	0.998	0	0
"5003"	"f001/elh2_001676.jpg"	0	0	0.998	0.002	0
"5004"	"f001/elh2_001844.jpg"	0	0	1	0	0
"5005"	"f001/elh2_001787.jpg"	0	0	0.996	0	0.004
"5006"	"f001/elh2_001750.jpg"	0	0	1	0	0
"5007"	"f001/elh2_001104.jpg"	0	0.002	0.998	0	0
"5008"	"f001/elh2_001776.jpg"	0	0	0.992	0.008	0
"5009"	"f001/elh2_001760.jpg"	0	0	0.99	0.01	0
"5010"	"f001/elh2_001794.jpg"	0	0	1	0	0
"5011"	"f001/elh2_001967.jpg"	0	0	0.998	0.002	0
"5012"	"f001/elh2_001718.jpg"	0	0	1	0	0
"5013"	"f001/elh2_001609.jpg"	0	0.02	0.974	0	0.006
"5014"	"f001/elh2_001719.jpg"	0	0	1	0	0
"5015"	"f001/elh2_001769.jpg"	0	0	1	0	0
"5016"	"f001/elh2_001728.jpg"	0	0	1	0	0
"5017"	"f001/elh2_001774.jpg"	0	0	0.998	0.002	0
"5018"	"f001/elh2_001447.jpg"	0	0	1	0	0
"5019"	"f001/elh2_001064.jpg"	0	0	0.984	0.016	0
"5020"	"f001/elh2_001054.jpg"	0	0	1	0	0
"5021"	"f001/elh2_001767.jpg"	0	0	0.994	0.006	0
"5022"	"f001/elh2_001372.jpg"	0	0.002	0.998	0	0
"5023"	"f001/elh2_001385.jpg"	0	0.002	0.998	0	0
"5024"	"f001/elh2_001664.jpg"	0	0	0.998	0.002	0
"5025"	"f001/elh2_001419.jpg"	0	0.244	0.632	0	0.124
"5026"	"f001/elh2_001114.jpg"	0	0	1	0	0
"5027"	"f001/elh2_001904.jpg"	0	0	0.996	0.004	0
"5028"	"f001/elh2_001149.jpg"	0	0	0.994	0.002	0.004
"5029"	"f001/elh2_001808.jpg"	0	0	1	0	0
"5030"	"f001/elh2_001569.jpg"	0	0	1	0	0
"5031"	"f001/elh2_001145.jpg"	0	0	0.996	0	0.004
"5032"	"f001/elh2_001262.jpg"	0	0	0.996	0.004	0
"5033"	"f001/elh2_001227.jpg"	0	0.006	0.988	0.006	0
"5034"	"f001/elh2_001000.jpg"	0	0	1	0	0
